Date,ID_produit,Prévision,Chiffre_affaire
2025-11-25,P001,147.49538,737.4768829345703
2025-11-26,P001,138.04211,690.2105712890625
2025-11-27,P001,113.036835,565.1841735839844
2025-11-28,P001,85.723625,428.61812591552734
2025-11-29,P001,69.15587,345.7793426513672
2025-11-30,P001,57.385937,286.92968368530273
2025-12-01,P001,141.862,709.3099975585938
2025-12-02,P001,142.82306,714.1152954101562
2025-12-03,P001,133.07407,665.3703308105469
2025-12-04,P001,108.53971,542.6985549926758
2025-12-05,P001,82.84179,414.20894622802734
2025-12-06,P001,68.27389,341.3694381713867
2025-12-07,P001,56.264996,281.32497787475586
2025-12-08,P001,141.02068,705.1033782958984
2025-12-09,P001,142.02838,710.1419067382812
2025-12-10,P001,132.09201,660.4600524902344
2025-12-11,P001,107.91427,539.5713424682617
2025-12-12,P001,82.35245,411.7622375488281
2025-12-13,P001,67.74221,338.71105194091797
2025-12-14,P001,55.47195,277.3597526550293
2025-12-15,P001,140.34608,701.7304229736328
2025-12-16,P001,141.5263,707.6315307617188
2025-12-17,P001,131.44731,657.2365570068359
2025-12-18,P001,107.55478,537.7738952636719
2025-12-19,P001,82.053375,410.2668762207031
2025-11-25,P002,256.09137,768.2741088867188
2025-11-26,P002,244.38611,733.1583251953125
2025-11-27,P002,226.30678,678.9203338623047
2025-11-28,P002,186.73422,560.2026672363281
2025-11-29,P002,140.1685,420.50550842285156
2025-11-30,P002,117.11387,351.3416061401367
2025-12-01,P002,263.82898,791.4869384765625
2025-12-02,P002,253.34442,760.0332641601562
2025-12-03,P002,241.53572,724.6071624755859
2025-12-04,P002,224.86777,674.6033020019531
2025-12-05,P002,180.90573,542.7171936035156
2025-12-06,P002,135.68373,407.0511932373047
2025-12-07,P002,115.58006,346.7401885986328
2025-12-08,P002,262.60648,787.8194274902344
2025-12-09,P002,252.31232,756.9369506835938
2025-12-10,P002,240.74062,722.2218475341797
2025-12-11,P002,224.69954,674.0986175537109
2025-12-12,P002,182.44403,547.3320922851562
2025-12-13,P002,136.48512,409.4553680419922
2025-12-14,P002,115.86909,347.60726165771484
2025-12-15,P002,262.18567,786.5570068359375
2025-12-16,P002,251.9967,755.9901123046875
2025-12-17,P002,240.44414,721.3324127197266
2025-12-18,P002,224.90039,674.701171875
2025-12-19,P002,184.44856,553.3456878662109
2025-11-25,P003,98.88084,444.9637641906738
2025-11-26,P003,94.35726,424.6076774597168
2025-11-27,P003,87.44182,393.4881820678711
2025-11-28,P003,79.00423,355.5190200805664
2025-11-29,P003,69.80005,314.1002197265625
2025-11-30,P003,62.86785,282.905330657959
2025-12-01,P003,98.14423,441.64905166625977
2025-12-02,P003,96.5898,434.65409088134766
2025-12-03,P003,91.09885,409.94480895996094
2025-12-04,P003,86.77157,390.4720573425293
2025-12-05,P003,79.58911,358.1510009765625
2025-12-06,P003,70.16602,315.7471046447754
2025-12-07,P003,62.68286,282.0728759765625
2025-12-08,P003,100.064,450.28801345825195
2025-12-09,P003,98.83013,444.73559188842773
2025-12-10,P003,93.61627,421.2732238769531
2025-12-11,P003,88.43798,397.9709129333496
2025-12-12,P003,81.402374,366.31068420410156
2025-12-13,P003,71.32039,320.9417495727539
2025-12-14,P003,63.440968,285.48435401916504
2025-12-15,P003,102.56788,461.5554542541504
2025-12-16,P003,101.614426,457.2649154663086
2025-12-17,P003,96.82733,435.7229919433594
2025-12-18,P003,90.42939,406.93225479125977
2025-12-19,P003,83.42069,375.39311599731445
2025-11-25,P004,176.64471,441.6117858886719
2025-11-26,P004,169.02832,422.57080078125
2025-11-27,P004,148.5261,371.3152313232422
2025-11-28,P004,121.84876,304.6219062805176
2025-11-29,P004,108.2321,270.5802536010742
2025-11-30,P004,98.022385,245.05596160888672
2025-12-01,P004,177.22565,443.0641174316406
2025-12-02,P004,170.91866,427.29663848876953
2025-12-03,P004,156.45847,391.1461639404297
2025-12-04,P004,134.28676,335.7168960571289
2025-12-05,P004,115.45096,288.6273956298828
2025-12-06,P004,102.93617,257.3404312133789
2025-12-07,P004,94.94388,237.3596954345703
2025-12-08,P004,179.45007,448.62518310546875
2025-12-09,P004,172.24483,430.61206817626953
2025-12-10,P004,158.98457,397.46143341064453
2025-12-11,P004,137.08443,342.71106719970703
2025-12-12,P004,116.522484,291.306209564209
2025-12-13,P004,103.73387,259.33467864990234
2025-12-14,P004,95.281235,238.20308685302734
2025-12-15,P004,180.58865,451.4716339111328
2025-12-16,P004,173.70174,434.2543411254883
2025-12-17,P004,161.715,404.28749084472656
2025-12-18,P004,140.1456,350.36399841308594
2025-12-19,P004,117.68404,294.21009063720703
2025-11-25,P005,102.54127,5127.063369750977
2025-11-26,P005,99.535675,4976.783752441406
2025-11-27,P005,89.71042,4485.520935058594
2025-11-28,P005,72.18111,3609.0553283691406
2025-11-29,P005,55.326,2766.3000106811523
2025-11-30,P005,42.209618,2110.4808807373047
2025-12-01,P005,100.47678,5023.83918762207
2025-12-02,P005,99.41794,4970.896911621094
2025-12-03,P005,96.14722,4807.36083984375
2025-12-04,P005,85.63941,4281.970596313477
2025-12-05,P005,66.995026,3349.7512817382812
2025-12-06,P005,51.650814,2582.540702819824
2025-12-07,P005,39.36455,1968.2275772094727
2025-12-08,P005,99.91407,4995.703506469727
2025-12-09,P005,98.99924,4949.961853027344
2025-12-10,P005,95.801216,4790.060806274414
2025-12-11,P005,85.289696,4264.484786987305
2025-12-12,P005,66.72851,3336.4253997802734
2025-12-13,P005,51.55816,2577.907943725586
2025-12-14,P005,39.121624,1956.081199645996
2025-12-15,P005,99.506905,4975.345230102539
2025-12-16,P005,98.71462,4935.73112487793
2025-12-17,P005,95.6136,4780.680084228516
2025-12-18,P005,85.231224,4261.56120300293
2025-12-19,P005,66.68285,3334.1426849365234
2025-11-25,P006,79.40436,555.8305053710938
2025-11-26,P006,78.08742,546.6119232177734
2025-11-27,P006,75.69711,529.8797912597656
2025-11-28,P006,62.09005,434.6303482055664
2025-11-29,P006,46.258873,323.8121109008789
2025-11-30,P006,40.559883,283.91918182373047
2025-12-01,P006,77.0131,539.0916976928711
2025-12-02,P006,76.23086,533.6160049438477
2025-12-03,P006,74.90773,524.3541107177734
2025-12-04,P006,71.97982,503.8587417602539
2025-12-05,P006,56.61443,396.3010063171387
2025-12-06,P006,43.465794,304.260555267334
2025-12-07,P006,39.999134,279.9939384460449
2025-12-08,P006,77.24783,540.7348327636719
2025-12-09,P006,76.387405,534.7118377685547
2025-12-10,P006,75.07557,525.5289840698242
2025-12-11,P006,72.28825,506.0177764892578
2025-12-12,P006,57.08207,399.5744857788086
2025-12-13,P006,43.699112,305.89378356933594
2025-12-14,P006,40.03266,280.22863006591797
2025-12-15,P006,77.483986,542.3879013061523
2025-12-16,P006,76.642586,536.4981002807617
