Date,ID_produit,Prévision,Chiffre_affaire
2025-12-11,P005,92.45902,4622.951126098633
2025-12-12,P005,88.052956,4402.64778137207
2025-12-13,P005,62.85272,3142.635917663574
2025-12-14,P005,64.998024,3249.9011993408203
2025-12-15,P005,89.453415,4472.670745849609
2025-12-16,P005,89.453415,4472.670745849609
2025-12-17,P005,87.27687,4363.843536376953
2025-12-18,P005,87.13002,4356.501007080078
2025-12-19,P005,91.373604,4568.680191040039
2025-11-25,P006,96.28991,674.0293655395508
2025-11-26,P006,101.41782,709.9247665405273
2025-11-27,P006,97.53988,682.7791519165039
2025-11-28,P006,93.92339,657.463752746582
2025-11-29,P006,50.29575,352.0702476501465
2025-11-30,P006,42.307934,296.1555366516113
2025-12-01,P006,73.93855,517.5698699951172
2025-12-02,P006,73.93855,517.5698699951172
2025-12-03,P006,76.1317,532.9218902587891
2025-12-04,P006,75.49723,528.4806137084961
2025-12-05,P006,77.555756,542.8902893066406
2025-12-06,P006,51.227604,358.5932273864746
2025-12-07,P006,51.194622,358.36235427856445
2025-12-08,P006,80.6892,564.8244094848633
2025-12-09,P006,80.6892,564.8244094848633
2025-12-10,P006,82.33923,576.3746337890625
2025-12-11,P006,81.97589,573.8312377929688
2025-12-12,P006,81.48273,570.3790893554688
2025-12-13,P006,47.932915,335.53040313720703
2025-12-14,P006,48.586727,340.1070899963379
2025-12-15,P006,80.03187,560.2230758666992
2025-12-16,P006,80.03187,560.2230758666992
2025-12-17,P006,77.035545,539.2488174438477
2025-12-18,P006,78.096535,546.6757431030273
2025-12-19,P006,83.49191,584.4433898925781
2025-11-25,P007,406.53732,10163.433074951172
2025-11-26,P007,407.48047,10187.01171875
2025-11-27,P007,371.85107,9296.27685546875
2025-11-28,P007,370.64902,9266.22543334961
2025-11-29,P007,216.72253,5418.0633544921875
2025-11-30,P007,209.07211,5226.802825927734
2025-12-01,P007,502.7119,12567.7978515625
2025-12-02,P007,502.7119,12567.7978515625
2025-12-03,P007,431.7025,10792.562866210938
2025-12-04,P007,396.2963,9907.40737915039
2025-12-05,P007,398.22366,9955.591583251953
2025-12-06,P007,227.30998,5682.749557495117
2025-12-07,P007,243.57086,6089.271545410156
2025-12-08,P007,563.5988,14089.970397949219
2025-12-09,P007,563.5988,14089.970397949219
2025-12-10,P007,477.54666,11938.666534423828
2025-12-11,P007,435.61148,10890.287017822266
2025-12-12,P007,442.01895,11050.47378540039
2025-12-13,P007,282.5369,7063.422393798828
2025-12-14,P007,286.02643,7150.660705566406
2025-12-15,P007,580.21783,14505.445861816406
2025-12-16,P007,580.21783,14505.445861816406
2025-12-17,P007,632.2419,15806.047058105469
2025-12-18,P007,547.1546,13678.865051269531
2025-12-19,P007,508.8699,12721.747589111328
